 ListingID,Link,Host ID,Listing Type,lat,lng,Bedrooms,Bathrooms,Base Guests,Star Rating,Reviews,Price,Occupancy,Revenue,Active Nights,Min Stay,Booking Window,LOS,Dynamic Pricing,Professionally Managed,Beachfront,Hottub,Kitchen,Pets Allowed,Pool,EV Charger,new_listing,id
807200067805949742,https://www.airbnb.com/rooms/807200067805949742,41540223,Entire home,39.7816583056,-105.0132369672,3,2.0,10,5.0,4,350.0,74.0,6097.0,27.0,3,7.0,2.0,None,Small,No,Yes,Yes,Yes,No,No,1,747
813671068436689105,https://www.airbnb.com/rooms/813671068436689105,47972760,Entire home,39.747370000000004,-105.02481,3,3.5,8,-NA,0,988.0,74.0,16296.0,23.0,1,62.0,3.0,None,Small,No,No,Yes,Yes,No,No,1,748
814495898252483732,https://www.airbnb.com/rooms/814495898252483732,20565369,Entire home,39.764864688,-105.0178563864,3,3.0,6,5.0,2,635.0,100.0,33891.0,75.0,4,85.0,9.0,Low,Small,No,No,Yes,Yes,Yes,No,1,749
825550813870652356,https://www.airbnb.com/rooms/825550813870652356,491207862,Entire home,39.7569137294,-105.0238600337,3,2.5,6,4.93,46,303.0,77.0,54714.0,231.0,1,87.0,3.0,Low,Individual,No,No,Yes,Yes,No,No,1,750
826381356645646396,https://www.airbnb.com/rooms/826381356645646396,38179510,Entire home,39.7531817121,-105.0205622719,3,3.5,9,4.96,26,345.0,50.0,65545.0,252.0,2,45.5,3.0,High,Individual,No,Yes,Yes,No,No,Yes,1,751
827885354256451649,https://www.airbnb.com/rooms/827885354256451649,33703515,Entire home,39.7546078692,-105.0359579752,3,2.0,6,5.0,2,134.0,98.0,9053.0,93.0,29,47.0,30.0,None,Small,No,No,Yes,Yes,No,No,1,752
855327275561281832,https://www.airbnb.com/rooms/855327275561281832,125178529,Entire home,39.762229,-105.0149835,3,4.5,6,5.0,18,730.0,72.0,75478.0,156.0,2,41.0,3.0,High,Individual,No,No,Yes,No,No,No,1,753
864592023965037304,https://www.airbnb.com/rooms/864592023965037304,121718072,Entire home,39.77457,-105.01618,3,2.5,6,4.67,9,282.0,70.0,24802.0,139.0,2,22.0,4.0,High,Large,No,No,Yes,No,No,No,1,754
868862480403511345,https://www.airbnb.com/rooms/868862480403511345,3023868,Entire home,39.7751547,-105.0074496,3,2.5,5,5.0,1,329.0,69.0,19740.0,87.0,30,8.5,30.0,None,Large,No,No,Yes,No,No,No,1,755
878955612195395921,https://www.airbnb.com/rooms/878955612195395921,10137308,Entire home,39.7747409688,-105.0091381452,3,2.0,8,-NA,0,178.5,0.0,0.0,0.0,30,0.0,0.0,Moderate,Small,No,No,Yes,Yes,No,No,1,756
879003853440822388,https://www.airbnb.com/rooms/879003853440822388,11315134,Entire home,39.7657224541,-105.0141031472,3,3.5,10,4.5,1,550.0,42.0,23542.0,104.0,1,34.5,4.0,None,Small,No,No,Yes,Yes,No,No,1,757
879997114192974740,https://www.airbnb.com/rooms/879997114192974740,121718072,Entire townhouse,39.74601,-105.02654,3,3.5,6,4.64,11,311.0,71.0,28574.0,135.0,2,16.5,3.0,High,Large,No,No,Yes,No,No,No,1,758
885716303784245711,https://www.airbnb.com/rooms/885716303784245711,326935430,Entire home,39.7825326,-105.0248638,3,2.0,6,5.0,21,299.0,85.0,20800.0,124.0,1,23.5,3.0,Moderate,Small,No,No,Yes,No,No,No,1,759
919073959090796439,https://www.airbnb.com/rooms/919073959090796439,32512217,Entire home,39.7779851162,-105.0332419464,3,2.0,6,5.0,3,430.0,72.0,14260.0,40.0,2,33.5,3.0,Low,Small,No,No,Yes,No,No,No,1,760
919426282565454215,https://www.airbnb.com/rooms/919426282565454215,107434423,Entire home,39.7475083224,-105.0269345194,3,3.5,8,4.5,4,650.0,57.0,31385.0,65.0,1,13.5,1.0,Moderate,Large,No,No,Yes,Yes,No,No,1,761
931057809034591203,https://www.airbnb.com/rooms/931057809034591203,63538704,Entire home,39.7767233839,-105.0060407989,3,3.5,7,5.0,4,374.0,46.0,11172.0,72.0,2,26.5,2.5,High,Individual,No,No,Yes,No,No,No,1,762
949281145965526683,https://www.airbnb.com/rooms/949281145965526683,416637142,Entire home,39.74982,-105.02502,3,3.0,6,5.0,1,500.0,55.0,20500.0,74.0,3,32.0,4.0,None,Small,No,No,Yes,No,No,No,1,763
954683033347509745,https://www.airbnb.com/rooms/954683033347509745,383837798,Entire home,39.75577,-105.02743,3,3.5,8,-NA,0,230.0,0.0,0.0,82.0,30,0.0,0.0,None,Large,No,No,Yes,No,No,No,1,764
959615598453969634,https://www.airbnb.com/rooms/959615598453969634,374919418,Entire home,39.77028,-105.00445,3,2.5,6,-NA,0,175.0,46.0,6825.0,84.0,29,3.0,5.0,None,Large,No,No,Yes,No,No,No,1,765
966052955291264246,https://www.airbnb.com/rooms/966052955291264246,107279139,Entire home,39.7764136534,-105.0280837364,3,1.5,5,4.67,3,207.0,45.0,1950.0,38.0,1,41.0,7.0,None,Large,No,No,Yes,No,No,No,1,766
968037991296718016,https://www.airbnb.com/rooms/968037991296718016,142202943,Entire condo,39.7589960648,-105.0158968638,3,2.5,8,-Unknown,1,462.0,44.0,10504.0,59.0,1,21.5,2.0,Moderate,Large,No,No,Yes,No,No,No,1,767
968038120057853249,https://www.airbnb.com/rooms/968038120057853249,142202943,Entire condo,39.75724,-105.0145,3,2.5,11,-NA,0,503.5,32.0,7279.0,53.0,1,13.0,2.0,Moderate,Large,No,No,Yes,No,No,No,1,768
970914305412634480,https://www.airbnb.com/rooms/970914305412634480,121718072,Entire home,39.76805,-105.02554,3,1.0,6,-NA,0,165.0,55.0,3151.0,40.0,2,14.0,2.0,High,Large,No,No,Yes,No,No,No,1,769
973916827213121782,https://www.airbnb.com/rooms/973916827213121782,121718072,Entire home,39.76746,-105.01053,3,2.5,6,-NA,0,336.0,15.0,1242.0,26.0,2,66.0,5.0,None,Large,No,No,Yes,Yes,No,No,1,770
6471872,https://www.airbnb.com/rooms/6471872,7477197,Entire home,39.75888,-105.03531,4,2.0,7,4.94,54,475.0,99.0,129372.0,327.0,3,123.0,5.5,None,Small,No,Yes,Yes,Yes,No,No,0,771
13973540,https://www.airbnb.com/rooms/13973540,7556262,Entire home,39.755726,-105.026726,4,3.5,8,4.97,123,387.0,85.0,171668.0,355.0,29,23.0,3.0,High,Large,No,No,Yes,Yes,No,No,0,772
14824298,https://www.airbnb.com/rooms/14824298,65404428,Entire home,39.77064,-105.02294,4,2.0,8,4.85,111,156.0,72.0,14395.0,134.0,29,41.0,6.0,Moderate,Small,No,No,Yes,Yes,No,No,0,773
16244480,https://www.airbnb.com/rooms/16244480,4156700,Entire home,39.74874,-105.03931,4,3.5,6,5.0,6,4464.0,49.0,523356.0,333.0,1,1.0,2.0,None,Small,No,Yes,Yes,No,No,No,0,774
18753893,https://www.airbnb.com/rooms/18753893,22887767,Entire home,39.76429,-105.00783,4,4.0,8,4.98,243,768.0,98.0,185545.0,256.0,2,53.0,3.0,None,Individual,No,Yes,Yes,No,No,No,0,775
19123588,https://www.airbnb.com/rooms/19123588,63715244,Entire home,39.76254,-105.00457,4,2.0,8,4.92,273,160.0,61.0,32075.0,265.0,29,80.0,29.0,None,Individual,No,No,Yes,No,No,No,0,776
20623366,https://www.airbnb.com/rooms/20623366,9921222,Entire home,39.76191,-105.03524,4,2.0,8,4.92,97,400.0,86.0,26019.0,258.0,3,84.0,6.0,None,Small,No,No,Yes,No,No,No,0,777
22231253,https://www.airbnb.com/rooms/22231253,10989140,Entire home,39.77358,-105.02145,4,2.0,8,4.85,266,258.0,75.0,24712.0,169.0,3,38.0,4.0,Moderate,Small,No,No,Yes,No,No,No,0,778
24087247,https://www.airbnb.com/rooms/24087247,8201883,Entire home,39.76103,-105.01502,4,3.5,14,5.0,181,799.0,39.0,121839.0,364.0,2,71.0,2.0,None,Individual,No,No,Yes,Yes,No,No,0,779
26300543,https://www.airbnb.com/rooms/26300543,91134795,Entire home,39.76353,-105.01764,4,4.0,10,4.97,35,695.0,55.0,147693.0,357.0,1,39.0,3.0,Moderate,Small,No,No,Yes,No,No,No,0,780
29438769,https://www.airbnb.com/rooms/29438769,65414250,Entire home,39.7687,-105.01254,4,3.0,10,4.85,131,425.0,52.0,62317.0,317.0,2,60.0,3.0,None,Small,No,Yes,Yes,No,No,No,0,781
30775073,https://www.airbnb.com/rooms/30775073,32306027,Entire home,39.77826,-105.04538,4,3.5,8,5.0,12,500.0,82.0,32010.0,78.0,4,23.5,6.0,None,Small,No,No,Yes,No,No,No,0,782
31621075,https://www.airbnb.com/rooms/31621075,186538025,Entire home,39.77936,-105.02652,4,2.0,10,4.84,314,187.0,0.0,0.0,23.0,30,0.0,0.0,None,Moderate,No,No,Yes,No,No,Yes,0,783
42138861,https://www.airbnb.com/rooms/42138861,30855368,Entire home,39.7618484497,-105.0082321167,4,4.0,10,5.0,45,1595.0,45.0,141784.0,251.0,2,34.0,3.0,Low,Moderate,No,Yes,Yes,No,No,Yes,0,784
43070342,https://www.airbnb.com/rooms/43070342,342837213,Entire rental unit,39.77659,-105.04381,4,4.0,14,5.0,4,649.0,97.0,241308.0,356.0,1,69.0,2.0,High,Small,No,No,Yes,No,No,No,0,785
44501060,https://www.airbnb.com/rooms/44501060,170996261,Entire home,39.77718,-105.01662,4,2.5,8,4.91,43,800.0,58.0,19120.0,52.0,92,0.0,19.0,None,Small,No,No,Yes,No,No,No,0,786
44557652,https://www.airbnb.com/rooms/44557652,1750207,Entire home,39.76127,-105.0407,4,4.0,8,-NA,0,1100.0,21.0,71500.0,307.0,29,1.0,2.0,None,Small,No,No,Yes,No,No,No,0,787
45774339,https://www.airbnb.com/rooms/45774339,17683421,Entire home,39.75246,-105.02605,4,2.0,4,5.0,8,170.0,37.0,9921.0,164.0,30,0.0,29.0,None,Individual,No,No,Yes,Yes,No,No,0,788
48124356,https://www.airbnb.com/rooms/48124356,23789665,Entire home,39.7681617737,-105.0071563721,4,2.0,8,4.89,121,440.0,58.0,77557.0,347.0,3,34.0,3.0,High,Individual,No,Yes,Yes,Yes,No,No,0,789
48940395,https://www.airbnb.com/rooms/48940395,394736170,Entire townhouse,39.76316,-105.01614,4,3.5,10,4.96,118,224.0,63.0,104827.0,339.0,30,55.0,3.0,High,Small,No,No,Yes,No,No,No,0,790
49198556,https://www.airbnb.com/rooms/49198556,50200670,Entire townhouse,39.7635,-105.01397,4,3.5,9,5.0,63,800.0,54.0,103551.0,311.0,2,59.5,3.0,None,Individual,No,No,Yes,No,No,No,0,791
49777274,https://www.airbnb.com/rooms/49777274,174195569,Entire townhouse,39.76486,-105.01049,4,3.5,8,5.0,21,1085.0,16.0,57704.0,363.0,2,34.0,3.0,None,Individual,No,No,Yes,No,No,No,0,792
49809657,https://www.airbnb.com/rooms/49809657,11999984,Entire home,39.7599372864,-105.0378417969,4,3.5,8,5.0,29,527.0,100.0,131931.0,355.0,3,75.0,3.0,High,Small,No,No,Yes,No,No,No,0,793
51410999,https://www.airbnb.com/rooms/51410999,2995486,Entire home,39.78181,-105.02456,4,2.0,9,5.0,1,400.0,13.0,12400.0,242.0,29,0.0,15.5,None,Small,No,No,Yes,Yes,No,No,0,794
51794518,https://www.airbnb.com/rooms/51794518,62042053,Entire home,39.76024,-105.0165,4,3.5,12,4.97,38,1595.0,29.0,153663.0,363.0,2,88.0,4.0,None,Individual,No,No,Yes,No,No,No,0,795
52088587,https://www.airbnb.com/rooms/52088587,774,Entire home,39.77373,-105.04649,4,3.5,7,4.96,23,450.0,46.0,39285.0,231.0,1,60.0,4.0,None,Small,No,No,Yes,No,No,No,0,796
52558612,https://www.airbnb.com/rooms/52558612,21128768,Entire home,39.76742,-105.00676,4,2.0,12,5.0,33,700.0,64.0,128103.0,313.0,3,23.0,3.0,High,Individual,No,No,Yes,Yes,No,No,0,797
527738007291860697,https://www.airbnb.com/rooms/527738007291860697,64807431,Entire home,39.78226,-105.02313,4,2.0,12,5.0,19,300.0,14.0,3000.0,69.0,29,8.5,2.5,None,Small,No,No,Yes,Yes,No,No,0,798
581486416321170787,https://www.airbnb.com/rooms/581486416321170787,24798188,Entire residential home,39.7658057309,-105.0505306075,4,2.0,9,-NA,0,280.0,33.0,7665.0,89.0,1,0.0,0.0,None,Small,No,No,Yes,No,No,No,0,799
583312910457550959,https://www.airbnb.com/rooms/583312910457550959,32224289,Entire home,39.77066,-105.03821,4,4.5,8,5.0,3,300.0,99.0,54097.0,186.0,3,59.0,5.5,None,Individual,No,No,Yes,No,No,No,0,800
600713196138526140,https://www.airbnb.com/rooms/600713196138526140,2619306,Entire home,39.76243,-105.01348,4,2.0,7,4.88,41,425.0,60.0,25206.0,85.0,1,22.0,2.0,High,Large,No,No,Yes,No,No,No,0,801
614448587489340489,https://www.airbnb.com/rooms/614448587489340489,18768549,Entire home,39.76593,-105.02347,4,2.5,8,4.69,26,313.0,23.0,21212.0,363.0,3,13.0,5.0,None,Small,No,No,Yes,No,No,No,0,802
632588874164229344,https://www.airbnb.com/rooms/632588874164229344,9691307,Entire townhouse,39.76839,-105.0122,4,3.5,8,4.91,47,750.0,79.0,120180.0,254.0,1,16.0,2.0,High,Moderate,No,Yes,Yes,Yes,No,No,0,803
667808591781201591,https://www.airbnb.com/rooms/667808591781201591,468629015,Entire home,39.76628,-105.02645,4,3.0,8,4.83,42,324.5,60.0,73083.0,347.0,2,45.0,3.0,High,Individual,No,No,Yes,No,No,No,0,804
739985040977578956,https://www.airbnb.com/rooms/739985040977578956,63981834,Entire home,39.76224,-105.02578,4,5.5,8,5.0,4,496.0,59.0,50160.0,329.0,30,9.5,32.0,High,Moderate,No,No,Yes,No,No,No,1,805
744684629395125850,https://www.airbnb.com/rooms/744684629395125850,484866290,Entire townhouse,39.76568,-105.01239,4,3.5,12,4.94,31,616.0,61.0,108754.0,300.0,2,81.0,3.0,High,Individual,No,No,Yes,No,No,No,0,806
745544985036489294,https://www.airbnb.com/rooms/745544985036489294,416637142,Entire home,39.74859,-105.02298,4,4.0,8,5.0,4,850.0,68.0,100812.0,186.0,3,12.0,5.0,None,Small,No,No,Yes,No,No,No,0,807
748722977778850526,https://www.airbnb.com/rooms/748722977778850526,203242258,Entire townhouse,39.7517961612,-105.0240754503,4,4.5,8,4.52,33,353.0,62.0,53046.0,318.0,1,54.5,2.0,Moderate,Small,No,No,Yes,No,No,No,0,808
753223156131682820,https://www.airbnb.com/rooms/753223156131682820,764912,Entire home,39.7733792195,-105.0052021299,4,3.5,9,4.92,12,400.0,60.0,27317.0,153.0,3,33.0,4.0,Low,Small,No,No,Yes,Yes,No,No,1,809
760960278154277819,https://www.airbnb.com/rooms/760960278154277819,453216529,Entire home,39.78248,-105.02322,4,2.0,12,5.0,2,300.0,70.0,92040.0,328.0,1,40.5,5.0,None,Small,No,No,Yes,Yes,No,No,0,810
761097400434841164,https://www.airbnb.com/rooms/761097400434841164,283666362,Entire home,39.76903,-105.01162,4,3.0,6,4.97,31,308.0,69.0,57614.0,294.0,3,124.5,5.0,Low,Individual,No,No,Yes,No,No,No,0,811
782017874758409672,https://www.airbnb.com/rooms/782017874758409672,41540223,Entire home,39.78134,-105.01499,4,2.0,12,4.5,1,440.0,14.0,575.0,7.0,2,47.0,1.0,None,Small,No,Yes,Yes,Yes,No,No,1,812
803588342113644904,https://www.airbnb.com/rooms/803588342113644904,445697747,Entire home,39.7839461064,-105.0228860446,4,3.5,6,-NA,0,376.0,0.0,0.0,0.0,30,29.0,31.0,None,Moderate,No,No,Yes,No,No,No,1,813
830448510254866216,https://www.airbnb.com/rooms/830448510254866216,263068637,Entire home,39.7618543443,-105.0456178059,4,3.0,8,-NA,0,309.0,0.0,0.0,140.0,30,0.0,0.0,None,Small,No,Yes,Yes,No,No,No,1,814
834294940672029785,https://www.airbnb.com/rooms/834294940672029785,11817280,Entire home,39.7752127,-105.0466018,4,3.5,8,-NA,0,495.0,77.0,13365.0,35.0,5,5.0,2.0,None,Small,No,No,Yes,No,No,No,1,815
843903310993454716,https://www.airbnb.com/rooms/843903310993454716,121718072,Entire townhouse,39.76717,-105.01054,4,3.5,8,4.8,10,468.0,72.0,60162.0,196.0,2,62.0,3.0,Moderate,Large,No,No,Yes,No,No,No,1,816
848045509671575084,https://www.airbnb.com/rooms/848045509671575084,249689561,Entire townhouse,39.76375,-105.01301,4,4.0,12,4.96,23,658.0,48.0,75672.0,225.0,2,97.0,3.0,High,Small,No,No,Yes,No,No,No,1,817
848144917417088509,https://www.airbnb.com/rooms/848144917417088509,80999780,Entire home,39.7726953,-105.0507002,4,3.0,8,4.8,10,381.0,61.0,21680.0,113.0,2,17.0,4.0,High,Individual,No,No,Yes,No,No,No,1,818
887011723316210444,https://www.airbnb.com/rooms/887011723316210444,9691307,Entire home,39.7699655859,-105.0120022258,4,3.5,8,-Unknown,1,733.5,45.0,22038.0,93.0,1,17.0,2.0,High,Moderate,No,Yes,Yes,Yes,No,No,1,819
897215350555431295,https://www.airbnb.com/rooms/897215350555431295,7728287,Entire home,39.75992,-105.03982,4,4.0,8,-NA,0,380.0,0.0,0.0,0.0,5,265.0,1.0,None,Individual,No,No,Yes,No,No,No,1,820
902877258730121864,https://www.airbnb.com/rooms/902877258730121864,43635740,Entire home,39.7682389254,-105.0070816769,4,4.0,8,-NA,0,503.0,46.0,19664.0,125.0,10,16.0,11.0,None,Small,No,No,Yes,No,No,No,1,821
907173877760890373,https://www.airbnb.com/rooms/907173877760890373,137518531,Entire home,39.7719013772,-105.0430813712,4,5.0,5,-NA,0,300.0,41.0,23480.0,140.0,30,5.5,1.0,None,Small,No,No,Yes,Yes,No,No,1,822
912513776531612849,https://www.airbnb.com/rooms/912513776531612849,33703515,Entire home,39.76969,-105.03918,4,3.5,14,5.0,2,416.0,4.0,717.0,53.0,2,4.0,2.0,High,Small,No,Yes,Yes,Yes,No,No,1,823
947189328368965614,https://www.airbnb.com/rooms/947189328368965614,3625067,Entire home,39.74869,-105.02708,4,4.0,6,-NA,0,235.0,0.0,0.0,20.0,29,0.0,0.0,None,Individual,No,No,Yes,Yes,No,No,1,824
967518494047242074,https://www.airbnb.com/rooms/967518494047242074,425210016,Entire home,39.75069,-105.03014,4,2.0,8,5.0,9,329.0,53.0,2882.0,15.0,2,35.0,2.0,None,Moderate,No,No,Yes,Yes,No,Yes,1,825
13741042,https://www.airbnb.com/rooms/13741042,48084330,Entire bungalow,39.77571,-105.01676,5,2.0,10,5.0,6,300.0,94.0,77880.0,260.0,2,59.0,4.0,Low,Small,No,No,Yes,No,No,No,0,826
17889994,https://www.airbnb.com/rooms/17889994,90331945,Entire home,39.75368,-105.03374,5,4.5,10,4.97,64,975.0,86.0,129412.0,164.0,2,61.5,4.0,None,Individual,No,No,Yes,No,No,No,0,827
18018738,https://www.airbnb.com/rooms/18018738,20578951,Entire home,39.75712,-105.02419,5,2.0,16,4.95,346,275.0,60.0,104803.0,362.0,2,61.0,3.0,None,Individual,No,No,Yes,No,No,No,0,828
19345497,https://www.airbnb.com/rooms/19345497,114383856,Entire home,39.75164,-105.02892,5,3.0,15,4.92,26,372.0,12.0,11685.0,206.0,30,41.0,10.5,None,Moderate,No,No,Yes,No,No,No,0,829
22264680,https://www.airbnb.com/rooms/22264680,162690625,Entire home,39.77353,-105.00465,5,3.5,16,4.75,130,211.0,50.0,25410.0,260.0,30,0.0,30.0,None,Individual,No,No,Yes,No,No,No,0,830
23696085,https://www.airbnb.com/rooms/23696085,101617046,Entire home,39.7456283569,-105.0271530151,5,3.5,14,4.88,160,411.0,62.0,131189.0,287.0,2,56.5,3.0,High,Small,No,No,Yes,Yes,No,No,0,831
39082969,https://www.airbnb.com/rooms/39082969,3920621,Entire house,39.7677,-105.00205,5,4.5,10,5.0,11,1000.0,0.0,0.0,365.0,3,0.0,0.0,None,Small,No,Yes,Yes,No,No,No,0,832
49175200,https://www.airbnb.com/rooms/49175200,2995486,Entire home,39.77072,-105.039,5,4.0,12,5.0,2,400.0,69.0,76928.0,288.0,29,5.0,2.0,None,Small,No,No,Yes,Yes,No,No,0,833
51969004,https://www.airbnb.com/rooms/51969004,30855368,Entire home,39.762794,-105.008026,5,4.0,10,5.0,40,1595.0,30.0,137365.0,361.0,3,39.0,3.0,Low,Moderate,No,No,Yes,No,No,No,0,834
53612873,https://www.airbnb.com/rooms/53612873,16105863,Entire home,39.76624,-105.0476,5,3.5,14,4.97,64,577.0,38.0,95093.0,363.0,29,95.0,3.0,High,Individual,No,No,Yes,No,No,Yes,0,835
654283075123390831,https://www.airbnb.com/rooms/654283075123390831,465389698,Entire home,39.77066,-105.04622,5,3.5,8,4.95,44,681.0,60.0,55349.0,241.0,2,40.5,3.0,Low,Moderate,No,No,Yes,No,No,No,0,836
670229409470066737,https://www.airbnb.com/rooms/670229409470066737,112616496,Entire home,39.77,-105.01707,5,2.0,10,4.67,3,266.5,87.0,39637.0,268.0,29,6.0,31.0,High,Individual,No,No,Yes,Yes,No,No,0,837
716530210998590258,https://www.airbnb.com/rooms/716530210998590258,454373667,Entire home,39.78044,-105.02276,5,2.0,12,-NA,0,505.0,0.0,0.0,73.0,29,0.0,0.0,None,Individual,No,No,Yes,No,No,No,1,838
791973850006533364,https://www.airbnb.com/rooms/791973850006533364,2619306,Entire home,39.7556084,-105.0302385,5,4.0,10,4.89,47,633.0,41.0,55956.0,207.0,30,28.0,3.0,Moderate,Large,No,No,Yes,No,No,No,1,839
800807502937442916,https://www.airbnb.com/rooms/800807502937442916,7498929,Entire home,39.7643229913,-105.00790092,5,3.5,9,5.0,27,495.0,59.0,77890.0,217.0,2,30.5,4.0,Low,Small,No,No,Yes,No,No,No,1,840
888498076712573098,https://www.airbnb.com/rooms/888498076712573098,43977375,Entire home,39.76986,-105.04424,5,3.5,10,5.0,2,847.0,100.0,8091.0,10.0,2,57.5,2.5,High,Small,No,No,Yes,No,No,No,1,841
952228016014216676,https://www.airbnb.com/rooms/952228016014216676,947828,Entire home,39.76409,-105.03753,5,4.5,9,-NA,0,300.0,74.0,21800.0,86.0,30,5.0,2.0,None,Small,No,No,Yes,Yes,No,No,1,842
5968656,https://www.airbnb.com/rooms/5968656,30983019,Entire home,39.76336,-105.02808,6,3.5,15,4.92,233,725.0,71.0,146697.0,349.0,3,111.0,3.0,Moderate,Individual,No,No,Yes,Yes,No,No,0,843
587513437595086155,https://www.airbnb.com/rooms/587513437595086155,91134795,Entire home,39.76411,-105.01953,6,6.0,14,5.0,54,1095.0,56.0,202832.0,360.0,3,44.0,3.0,Moderate,Small,No,No,Yes,No,No,No,0,844
664294387249001836,https://www.airbnb.com/rooms/664294387249001836,467766022,Entire home,39.77259,-105.00981,6,4.0,16,4.5,1,944.0,8.0,35961.0,365.0,3,43.5,3.0,Low,Individual,No,Yes,Yes,No,No,No,0,845
